product_id,product_name,category,warehouse_location,stock_status,selling_price,original_price,discount_rate,rating_score,review_count,cumulative_units_sold,latest_snapshot_date,avg_daily_units_sold,avg_daily_revenue,total_period_revenue,avg_discount_rate,avg_rating_score,avg_review_count,stock_availability_rate,observation_days,sales_volatility,segment_id,pca_component_1,pca_component_2,distance_to_center,representative_rank,is_representative_product
2862895707,Giày Thể Thao Nike Men's Legend Essential 3 Next Nature Workout Shoes - Black,Giày tập huấn luyện nam,Thành phố Hồ Chí Minh,Còn hàng,1909000,1909000,0.0,4.619047619,21,71,2026-03-20,17.75,33884750.0,135539000.0,0.0,4.61428571425,20.75,1.0,4,35.5,1,13.83307075953577,-1.2765649498225138,3.0225057214379225,1,True
2862897692,Giày Thể Thao Nike Women's Court Legacy Next Nature Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,2069000,2069000,0.0,5.0,6,34,2026-03-20,0.0,0.0,0.0,0.007299878335361077,5.0,6.0,0.9310344827586207,29,0.0,0,-0.5716223670276654,-0.17501672764590254,1.116919075598948,180,False
2862897703,Áo Thun Tay Ngắn Nike Men's Fitness T-Shirt - Denim Turq,Áo thun thể thao nam,Tây Ninh,Còn hàng,919000,919000,0.0,4.75,4,14,2026-03-20,0.0,0.0,0.0,0.0003752204420096807,4.75,4.0,1.0,29,0.0,0,-0.5631354214381352,-0.3142476105639438,1.310199677417795,293,False
2862899711,Dép Quai Ngang Nike Women's Offcourt Adjust Slides - Black,Giày thể thao,Tây Ninh,Còn hàng,1329000,1329000,0.0,4.7142857143,14,40,2026-03-20,0.034482758620689655,45827.58620689655,1329000.0,0.002776264238084118,4.7142857143,14.0,1.0,29,0.18569533817705186,0,-0.3874437699951385,0.32084775212713224,1.0065006635327554,122,False
2862899726,Giày Nike Kids' Court Legacy Baby/Toddler (Boys') Shoes - White,Giày thể thao,Tây Ninh,Còn hàng,889000,889000,0.0,4.5263157895,19,105,2026-03-20,0.034482758620689655,30655.172413793105,889000.0,0.008494627826694077,4.5263157895,19.0,1.0,29,0.18569533817705186,0,-0.23689054881056343,1.300912097032683,1.9226135589273792,456,False
2862901661,Giày Thể Thao Nike Women's Pegasus 41 Road Running Shoes - White,Giày chạy bộ nữ,Tây Ninh,Còn hàng,3829000,3829000,0.0,5.0,14,64,2026-03-20,0.2413793103448276,924241.3793103448,26803000.0,0.0,5.0,12.206896551724139,1.0,29,0.5109635445336237,0,0.4121575035486653,-0.08624517856019755,2.2598598933139558,511,False
2862902733,Giày Thể Thao Nike Women's Legend Essential 3 Next Nature Workout Shoes - Black,Giày tập huấn luyện nữ,Tây Ninh,Còn hàng,1909000,1909000,0.0,5.0,7,27,2026-03-20,0.07142857142857142,135642.85714285713,3798000.0,0.007221432313103346,5.0,7.0,1.0,28,0.3779644730092272,0,-0.3941975338278894,-0.30410899860832225,0.6295930870683678,7,False
2862902751,Tất Cổ Cao Nike Men's Everyday Lightweight Training Crew Socks (3 Pairs) - Multi-Color,"Tất, Găng tay thể thao và đồ bảo hộ",Tây Ninh,Còn hàng,459000,459000,0.0,4.6904761905,42,234,2026-03-20,2.5517241379310347,1171241.3793103448,33966000.0,0.00225377507324769,4.625468084237931,34.793103448275865,1.0,29,11.666760496925049,2,2.709977544478845,3.3703105763285817,2.9984461874126147,27,False
2862902759,Tất Cổ Cao Nike Everyday Plus Cushioned Crew Socks (3 Pairs) - Multi-Color,"Tất, Găng tay thể thao và đồ bảo hộ",Tây Ninh,Còn hàng,509000,509000,0.0,4.8846153846,52,218,2026-03-20,0.06896551724137931,35103.44827586207,1018000.0,0.0017613982792493734,4.8846153846,52.0,1.0,29,0.25788071477756375,2,0.1895959517453447,3.992270878173869,1.7239969207204195,6,False
2862903671,Giày Thể Thao Nike Men's Interact Run Road Running Shoes - Astronomy Blue,Giày chạy bộ nam,Tây Ninh,Còn hàng,2349000,2349000,0.0,5.0,3,21,2026-03-20,0.034482758620689655,81000.0,2349000.0,0.0089986935012698,5.0,3.0,1.0,29,0.18569533817705186,0,-0.5133381408328329,-0.6376027412256521,0.7924282648377365,35,False
